line_id,hazard_class,overlap_km
1276,NonWildland,3.9981805240213766
1710,NonWildland,3.99764030576853
325,NonWildland,3.9969050606608634
871,Very High,3.9911978164249002
607,NonWildland,3.9908380065207343
925,NonWildland,3.990655606478818
2095,Moderate,3.98740454205269
1257,NonWildland,3.9866660034379238
30,Moderate,3.9803976958191125
689,Very High,3.9768496058375034
1213,Moderate,3.976271846042785
1612,High,3.9752938978087395
1053,Moderate,3.9750903792204175
1425,NonWildland,3.974082990964965
683,Very High,3.9701228444926846
1407,NonWildland,3.968281550906588
850,Very High,3.9665877688516376
1733,High,3.9645639976022977
539,High,3.962655375868278
172,NonWildland,3.960716784577934
383,NonWildland,3.959166000617147
725,Moderate,3.9587793187797407
984,Moderate,3.9542217340084345
1145,Moderate,3.952424475132049
1659,Moderate,3.95186191525669
1958,Moderate,3.951201118939846
1702,Moderate,3.9506326861766863
1691,High,3.950199175376728
1382,NonWildland,3.945408444777932
561,Moderate,3.9448356463254846
382,High,3.9411260939907278
1248,High,3.940924309618473
2049,High,3.940674305106026
602,NonWildland,3.9368418730383157
744,NonWildland,3.9355300402745605
1190,NonWildland,3.933192255031865
1542,Moderate,3.9315731363084065
139,Moderate,3.930725049534666
1373,High,3.9298615322689274
972,Moderate,3.9287298863408204
856,NonWildland,3.9283858107178706
1543,NonWildland,3.9253937116618207
1418,Moderate,3.924854377984026
1048,Very High,3.9236985338010433
131,NonWildland,3.9205605320767467
1111,High,3.919370045968511
510,NonWildland,3.9176529580372996
937,High,3.9174208721838935
1494,NonWildland,3.9146108520167426
287,High,3.911830883391774
784,Very High,3.911048337081429
1598,High,3.91082697281978
181,Moderate,3.907340768515471
1659,Moderate,3.906887521238591
1645,Moderate,3.9053268767226905
1005,Moderate,3.9049133441921926
2098,High,3.9025981657861015
2048,High,3.901692968429875
937,Moderate,3.9008121122883432
1110,Moderate,3.9007898596144885
1503,NonWildland,3.900743943371441
605,Very High,3.8980243554161063
1222,Moderate,3.894888107270803
1977,NonWildland,3.889848671484541
1042,NonWildland,3.8894176173914885
1998,Moderate,3.887540500932103
500,NonWildland,3.88700934140588
721,Moderate,3.8868045212279374
1276,NonWildland,3.8780706406312992
509,Very High,3.8772266339330845
1732,Very High,3.8696287170747024
287,Moderate,3.867590441498232
334,NonWildland,3.8502159322076968
872,High,3.8451350562723623
1071,NonWildland,3.8410369276590015
965,NonWildland,3.839145109550861
803,Moderate,3.836636433232675
1320,Moderate,3.834982143625498
19,High,3.8348377388279347
75,Very High,3.831441886887962
712,Moderate,3.8311862534624486
823,High,3.8279724561645594
2012,Very High,3.8264221258539837
801,NonWildland,3.821790031632192
334,NonWildland,3.821170044485959
450,NonWildland,3.820896389424607
473,Moderate,3.817933388211969
2097,Very High,3.8057601106770247
464,NonWildland,3.805624686064863
1492,Very High,3.8036379125218427
1039,High,3.799674343549418
139,High,3.797818802993592
711,NonWildland,3.797489551249968
720,Moderate,3.7929064589961023
1736,Very High,3.79242489240947
1489,NonWildland,3.7918370126318885
1192,High,3.780704830719557
2113,High,3.7795691997512115
622,NonWildland,3.7783861089128994
1477,Very High,3.7770591409801306
1145,Moderate,3.7710973149517986
371,NonWildland,3.7696837101695575
1616,High,3.7685955563651916
2015,Very High,3.763238319133649
1363,NonWildland,3.760307581643132
2063,High,3.7595135444265333
1684,Very High,3.757811964576403
539,Moderate,3.757071812410967
754,Very High,3.7560203458952044
2111,High,3.7514630298527734
2110,High,3.7511336199868914
1306,High,3.751011511837463
762,High,3.748907394215988
1056,Very High,3.7445976521840287
2017,Moderate,3.7426866701589234
1991,Moderate,3.739980171185163
1999,Moderate,3.7373321247463287
1922,Very High,3.7349847030891477
1024,NonWildland,3.734734343006689
1995,Moderate,3.733896176098028
2098,Very High,3.727998712698291
1996,Moderate,3.7266595491076813
1136,NonWildland,3.725741426374894
502,High,3.7214973123999804
1085,NonWildland,3.7106863546732956
21,NonWildland,3.7098820272731468
738,NonWildland,3.709500209045145
1951,NonWildland,3.7088212155060205
1244,Moderate,3.708545973026262
2083,Moderate,3.707246358562278
1011,Moderate,3.7058315183954877
497,NonWildland,3.705179041306983
989,High,3.703101454707913
851,Moderate,3.7002093230932993
1934,Moderate,3.6984188580168436
2112,Very High,3.695725347568302
2035,High,3.6923995294450815
706,High,3.6915609600382084
300,High,3.6914101644332016
1858,NonWildland,3.6898211337801503
348,High,3.6893403491146484
1701,Moderate,3.6891114737037785
1531,Moderate,3.688501409876154
2035,NonWildland,3.6814734704074388
2036,Very High,3.6812122204398734
1960,NonWildland,3.6795884429258523
801,NonWildland,3.6793827716415883
576,Very High,3.678571416802846
881,Moderate,3.6777297773785422
1906,NonWildland,3.6756023223440226
689,High,3.6731225281685025
1790,High,3.6730410945233536
1994,Moderate,3.6728907188288176
233,NonWildland,3.6725848225185738
1140,Moderate,3.67042679651357
1382,Very High,3.6694657668417245
1905,NonWildland,3.6667989710981828
1756,High,3.666724369320444
1674,Moderate,3.6611832729424703
1231,Moderate,3.6611060541920044
526,Moderate,3.6608429993273495
303,NonWildland,3.6590238248325804
559,High,3.650289956690931
630,NonWildland,3.646826598768996
2123,NonWildland,3.6454894972132244
1228,NonWildland,3.644601632649149
1865,Moderate,3.6443328127872023
217,Moderate,3.6416317946386436
485,NonWildland,3.6394611657319476
2119,NonWildland,3.6388303848986405
432,High,3.6385133323238383
1653,NonWildland,3.6377036494571757
519,NonWildland,3.635066534190207
44,Moderate,3.6348855734665
1606,High,3.6344865239703017
1224,NonWildland,3.633171369952756
386,Moderate,3.63185856108905
517,NonWildland,3.6274997196439775
1479,NonWildland,3.6272742029414293
1584,Moderate,3.622515347982203
481,High,3.619861276354931
1272,Very High,3.6166678252078364
943,Very High,3.6148540238950586
43,Moderate,3.6144908450945836
1778,Very High,3.614212368095922
681,High,3.6137083526087963
147,High,3.613121976303329
562,Very High,3.609793530701974
1278,Very High,3.608776445167163
1578,Very High,3.603434927255789
416,NonWildland,3.603418354839384
1939,NonWildland,3.6020038470371594
1231,High,3.6014475073438845
2074,Moderate,3.60099558554614
2044,Very High,3.5971694049162197
1502,Very High,3.5970523391356046
2052,Very High,3.596269138617372
935,Very High,3.59396237340239
559,Moderate,3.589289512069864
311,NonWildland,3.587611919495419
152,Moderate,3.5869111611779734
1614,Very High,3.5859033516694634
1593,High,3.5806889865736213
1571,High,3.5797673714049187
107,High,3.5784621889899886
1871,Moderate,3.576572859769816
833,Moderate,3.5764078205236216
1267,Very High,3.5741987701343345
152,Moderate,3.573515187287058
2001,Moderate,3.5734347475726422
185,NonWildland,3.567476769935029
1338,Very High,3.5660370952129625
1498,Moderate,3.5615838188600364
2136,NonWildland,3.5469554759160373
1583,High,3.545550025873261
1373,Very High,3.542589500695361
630,Moderate,3.542587848380468
1484,High,3.5414991673833134
1794,High,3.5390856920119327
1638,Very High,3.5388741416227547
2063,Very High,3.538704747294435
525,NonWildland,3.538459152566675
2078,NonWildland,3.533100994605222
1515,Very High,3.52565961786481
1293,Very High,3.523648683799861
181,Moderate,3.5188808874221476
581,High,3.516090526384967
2046,Very High,3.515106627028546
1825,Moderate,3.5145189390008214
534,Very High,3.5134122469235143
1691,Very High,3.5120688456290243
2064,Very High,3.51051250436692
586,Moderate,3.5100537190951258
1244,High,3.5093836998565946
869,Moderate,3.5083735908219853
996,Very High,3.5079323134343903
1176,High,3.506812781582065
295,Very High,3.506632673740753
1081,High,3.5058556533544443
1779,Moderate,3.502990293336329
1053,Moderate,3.5028593235218057
2084,Moderate,3.5026817607066043
196,High,3.5000349641068635
1276,Very High,3.498820882995025
1773,Moderate,3.4955584010500105
792,NonWildland,3.4941281431492546
1358,NonWildland,3.492399062330735
2110,Very High,3.4908783011616604
601,Very High,3.490711285277524
324,Very High,3.490505979430133
2111,Very High,3.4904637793409106
1143,Moderate,3.489264459994718
275,Very High,3.486607909485233
1965,Moderate,3.481897982225328
721,High,3.481875671117707
1007,Moderate,3.480699803088575
1433,NonWildland,3.4765404462547185
964,High,3.475353159833951
1824,Very High,3.473233629639538
1353,NonWildland,3.472487887153262
527,High,3.471646742945897
220,NonWildland,3.470314989901877
1553,NonWildland,3.4701621069696706
1048,Moderate,3.469219917531303
583,NonWildland,3.4690653848216506
994,High,3.469032478683964
467,Moderate,3.4680574323030826
1760,Moderate,3.465222474231519
1498,Moderate,3.46476568593688
772,High,3.4611920377439835
1039,High,3.460287771800205
1051,NonWildland,3.459930525717513
1812,NonWildland,3.459190403569188
1135,Very High,3.4570999700681515
1298,High,3.454939896894927
2119,Moderate,3.4544355976355505
535,Very High,3.4533116705747466
352,High,3.453190054717947
1139,High,3.450961927051255
1053,Moderate,3.450703847067015
1898,NonWildland,3.4499211236793705
1789,High,3.4484266747603334
334,High,3.445644368019276
505,NonWildland,3.439637530139993
1449,High,3.436408945962462
1674,Moderate,3.4362140122446925
712,High,3.429254304648624
32,High,3.429234361390663
1135,Very High,3.428206431026701
1824,Very High,3.423502023776187
936,High,3.416942101065446
1552,Moderate,3.4154253716702963
458,High,3.41500514018564
1042,Moderate,3.413738580074073
481,High,3.41164384322104
884,High,3.4106773121328047
2045,Very High,3.4067461431774606
1515,Very High,3.403042104640689
2167,Moderate,3.4019104695028703
1696,High,3.401670946301759
2113,Very High,3.39751056955417
1297,NonWildland,3.3925646703533157
1231,Moderate,3.3921640020252424
2016,High,3.3912154350540713
944,High,3.389418502456461
268,High,3.3885885520076755
1410,NonWildland,3.379975405912495
1484,Very High,3.3742465801150927
2049,Very High,3.369313311688597
1839,Very High,3.3673366269830787
1185,NonWildland,3.3661074724049564
1936,Moderate,3.3658052048404894
1874,High,3.3657192024129072
534,Very High,3.3641725492774404
1878,High,3.3611817877354464
1545,Moderate,3.3607149806891
868,NonWildland,3.3599776731143742
842,High,3.3579440072681574
568,High,3.355437780174337
688,Moderate,3.3552383103019765
755,High,3.3511285468768577
986,Moderate,3.350563087842119
1110,Moderate,3.3495480940129463
1787,Moderate,3.349266908289885
473,High,3.349076934996671
1862,High,3.3453290549108887
868,Moderate,3.343151131377973
461,NonWildland,3.342178016064262
1059,Very High,3.335784610704462
2098,High,3.3353589882643773
998,Moderate,3.333662213265741
1966,Moderate,3.331525986863348
1973,Moderate,3.330464192810605
1258,NonWildland,3.329236308722662
1639,High,3.325941611666043
583,Moderate,3.3225150378661965
1754,NonWildland,3.3201534992153414
562,High,3.3191268260370053
416,High,3.3174402813416433
1994,Moderate,3.3156020140480136
544,High,3.313339091041717
325,Moderate,3.3121564111846014
681,High,3.3090169545091275
1369,Moderate,3.3085697042003575
530,NonWildland,3.3061160696293626
2053,Very High,3.3058231825092634
2052,Very High,3.3051638638290886
1701,Moderate,3.304211127136166
1623,Moderate,3.3007299747830996
324,Moderate,3.3007187030717446
1598,Moderate,3.2998701266052493
534,High,3.299154835874784
1398,High,3.297665376237831
1498,Moderate,3.2917325360426757
925,Moderate,3.291170027296804
972,Moderate,3.2805348571073965
1515,High,3.2794217975532356
718,NonWildland,3.277195886139734
1320,High,3.277126740353531
1410,High,3.275717724834667
1365,High,3.2707764476482577
1681,High,3.2707615252477718
50,High,3.2707249176025837
1423,NonWildland,3.269879027273599
170,NonWildland,3.26714617171751
317,NonWildland,3.26684379459901
1493,High,3.2667109415778794
1481,Very High,3.26156061192371
2042,Very High,3.2586541027164255
1378,Very High,3.2576107163044026
929,Moderate,3.2573892457297724
2048,Very High,3.2555483423186384
1458,Very High,3.255279591456815
17,High,3.255214820212588
376,NonWildland,3.254413649208529
139,Moderate,3.2542706751384762
489,High,3.253714275219439
2041,Very High,3.2536482808983713
2144,Moderate,3.2527697423916626
1940,NonWildland,3.2520840159715627
1941,High,3.251087133744401
476,Moderate,3.2509368180608815
1937,Moderate,3.249964305719707
1401,NonWildland,3.247258326016654
1995,Moderate,3.2464136944494353
872,Moderate,3.2463952170506762
136,Very High,3.246371064650976
2063,NonWildland,3.244804640484626
2097,High,3.243665252560137
1934,Moderate,3.2397094502345323
291,NonWildland,3.2389226862710636
2010,Very High,3.2383765382646335
1096,NonWildland,3.2383002400370358
1244,High,3.2318338640270516
1410,NonWildland,3.2312777955488614
994,Moderate,3.2300018445167074
1834,High,3.2298972884521833
571,NonWildland,3.225481725066673
1647,NonWildland,3.223935181756708
964,Moderate,3.2228372796544047
1863,Moderate,3.222721714553912
585,Very High,3.222149128538085
937,Moderate,3.2188038380605235
1584,Moderate,3.218225782275438
2153,Moderate,3.217666875205751
925,Moderate,3.216216333264937
325,Moderate,3.214529769683866
640,NonWildland,3.2136233809915944
755,Moderate,3.2106879812409375
1320,Moderate,3.2106649593286924
855,Moderate,3.20990682212808
1079,NonWildland,3.2095361733496928
1794,High,3.20901421650498
113,NonWildland,3.208901595547449
1927,NonWildland,3.2081059645994427
1972,High,3.205472228792983
408,NonWildland,3.2054560913464143
1309,Moderate,3.2041538515830124
197,Moderate,3.2030423464157303
138,High,3.202902520697284
74,NonWildland,3.2013005282042974
257,NonWildland,3.199857054655213
674,Moderate,3.198453941526438
909,Moderate,3.1932406467808585
1763,Moderate,3.1903935041251694
553,Very High,3.188155229780237
87,NonWildland,3.1879717494347153
1237,NonWildland,3.1862359025612297
379,Moderate,3.185542472079519
165,High,3.184279934761357
1827,Very High,3.1797565946591932
630,Moderate,3.177374623732815
1847,High,3.1747021297385687
209,Very High,3.168758869090116
1322,NonWildland,3.1611961872185392
2042,NonWildland,3.160797783703302
2009,Moderate,3.1592126433459646
2112,Very High,3.1555077766692596
720,High,3.1545637890853984
2041,NonWildland,3.1538998135892964
1934,NonWildland,3.153894882142493
1835,Moderate,3.150076972948956
1295,NonWildland,3.1463609863245487
1613,NonWildland,3.1461861889125577
473,Moderate,3.1394363333256035
864,NonWildland,3.137651565027723
2004,Moderate,3.13705185119014
837,Moderate,3.1363093600539096
942,Moderate,3.13624194096832
465,NonWildland,3.131853910846404
1963,NonWildland,3.131481266352439
1305,NonWildland,3.13092369949503
1258,Moderate,3.1303812269937965
1251,Moderate,3.1281331771558554
1691,Moderate,3.1258613620792293
334,Very High,3.124221173371698
986,NonWildland,3.1226176044651277
1009,Moderate,3.1202938921925107
801,Very High,3.119718221023593
823,NonWildland,3.118402457252668
1584,NonWildland,3.1177536821287486
783,NonWildland,3.1164314137198526
1373,Moderate,3.1138080574653477
601,Moderate,3.1132890570083345
1930,NonWildland,3.1100612870801494
32,NonWildland,3.1099152686654152
1549,NonWildland,3.107915430406803
522,Very High,3.1076299593028867
415,Moderate,3.1062494052403378
385,Moderate,3.1060958765520588
203,High,3.1056234486245686
1239,Moderate,3.10550819189446
610,Moderate,3.103190754574118
721,Moderate,3.1030321231072877
233,High,3.1006737840067533
1042,High,3.0981462621248776
1053,Moderate,3.0980113856176885
239,NonWildland,3.095344988255798
1246,High,3.092258726228957
202,NonWildland,3.092105468160629
1834,High,3.0847392949919903
775,Very High,3.084488110994822
805,High,3.0804983902024237
2035,Moderate,3.0779270583794855
746,Moderate,3.076762944887204
2011,Very High,3.075428354689534
1236,Moderate,3.0751371489536434
1307,Moderate,3.066602035703289
1109,High,3.0653384207936933
1318,Moderate,3.064442268506146
1287,High,3.0610060865006705
1043,Moderate,3.0478754299545208
324,Moderate,3.0470291862187144
1544,Moderate,3.0468912087689777
437,NonWildland,3.046027474349391
760,Moderate,3.0422571345939127
416,NonWildland,3.0396389543249462
1901,High,3.037245755978769
1927,Moderate,3.0368791840735394
521,Moderate,3.0330932393611816
523,Moderate,3.028357868464831
136,Very High,3.027373333182979
283,NonWildland,3.0235371781076372
181,Moderate,3.022830501669848
442,Moderate,3.019482308158799
927,High,3.0190951874945893
1218,Very High,3.0174377582666123
1101,Very High,3.0171359897217074
2016,Moderate,3.016938432594856
1419,Moderate,3.016494098050178
1141,Moderate,3.015549321734912
972,Moderate,3.0131979348144915
1311,NonWildland,3.01280762412141
1111,High,3.008730159336091
1318,Moderate,3.005404220424961
1544,Moderate,3.0045472254277574
1157,NonWildland,3.004192599566426
352,High,3.000856120027286
772,Very High,2.99991795881431
895,Moderate,2.9963351001361898
282,NonWildland,2.993774107998501
786,Very High,2.9932697866652536
1239,High,2.9922159134664
1111,Very High,2.987788016212485
843,Very High,2.987102185252797
32,Moderate,2.9869057017220224
1141,High,2.9865865832874317
1200,High,2.9864940188755487
2048,Very High,2.983965948451698
2049,Very High,2.98376924234548
523,Moderate,2.982081635594342
1972,High,2.9813209975625306
1598,Moderate,2.977578953020299
772,High,2.976864133222991
1988,Moderate,2.9762602096128004
1141,High,2.9743529165227716
1068,Moderate,2.9732235329356573
1140,NonWildland,2.9720129298595253
1110,High,2.969003676375407
1485,Moderate,2.9688929525486514
630,NonWildland,2.9651898536526544
2105,NonWildland,2.9641287540324655
369,High,2.963693708824151
1545,Moderate,2.958570652638348
895,High,2.957426036782291
1088,NonWildland,2.9563034472086462
158,NonWildland,2.954329124248358
1183,NonWildland,2.95337943782744
2105,High,2.950663680864712
2005,Moderate,2.9497764962279995
1609,High,2.9492319729522514
2150,Moderate,2.947539758642202
1391,NonWildland,2.9457463457627777
402,Moderate,2.944453720509123
194,NonWildland,2.9439800642745726
1790,Moderate,2.943587584251767
518,Very High,2.942872751477061
716,Moderate,2.9404839013671045
221,Moderate,2.938785487602689
1106,Very High,2.936937760258372
1623,Moderate,2.9366002704147767
315,High,2.9349287157890687
895,High,2.933301779387128
964,Moderate,2.9297362620265743
1087,High,2.926883979447534
1926,Moderate,2.924794224409922
1468,NonWildland,2.9232672137823363
1419,High,2.9226162085878435
1443,Moderate,2.9216575772558113
1320,Moderate,2.9216075269581103
132,High,2.920005068264454
1966,Moderate,2.9189691697260796
1973,Moderate,2.918798435276489
559,High,2.9158748818011437
1567,NonWildland,2.915809421293621
122,NonWildland,2.911425907214218
1449,Moderate,2.910639366144949
1771,High,2.9105402259388913
831,Moderate,2.910536939507412
704,NonWildland,2.9089292889086074
801,High,2.90719841869508
453,Very High,2.9039046668933133
1042,High,2.9012551611992676
1442,NonWildland,2.898257016514641
744,Moderate,2.8967543112557554
387,Very High,2.8959647973256173
694,Very High,2.894031784649951
937,Moderate,2.8934249141563866
350,NonWildland,2.8914489076946155
296,Very High,2.8895401723194523
1660,Moderate,2.888828493049878
1029,NonWildland,2.8840773837116225
806,Very High,2.87967744954025
1864,High,2.877318811920778
1435,High,2.8768947859708223
2060,Moderate,2.8768821435382614
1738,Very High,2.872305497747502
1925,Moderate,2.867150923849628
901,High,2.8651292148139147
1794,Moderate,2.8647750576079334
1309,NonWildland,2.864733516896005
1557,Moderate,2.863791306976873
2063,High,2.858999519251852
803,Moderate,2.8579320995479147
1448,Very High,2.8535106011333697
717,Very High,2.8517530737265235
158,High,2.84739068049842
352,Very High,2.843452527004558
1708,NonWildland,2.8394817174825473
2047,High,2.83848158063486
2078,Moderate,2.8357469158390254
1365,Moderate,2.8346222032683053
938,High,2.829424676663762
1756,Very High,2.827160876766167
25,Very High,2.8229865698400354
1159,Very High,2.82216142877444
1744,High,2.821487087951977
805,Very High,2.8211604597306428
1837,NonWildland,2.820684950764899
1762,Moderate,2.820076143107658
505,Very High,2.8196092115364473
762,High,2.819506803152775
1068,High,2.819461817170376
1075,High,2.8181278971858714
1881,Moderate,2.8173756324154526
1190,Moderate,2.8172077868540555
1869,Very High,2.811491319221969
1010,High,2.8101489411745426
1491,Very High,2.8100468722300973
2084,NonWildland,2.80875842595377
1040,Moderate,2.807579950911576
418,NonWildland,2.807467519262527
608,Moderate,2.8062132888088707
378,NonWildland,2.798077232912333
980,High,2.7977878823149216
688,Very High,2.79757120047623
1029,High,2.796164612591848
1705,High,2.7942836079494406
2048,Very High,2.7928381472266604
820,Moderate,2.79150240597335
861,High,2.7914322267177347
1262,Very High,2.7881464792800266
2050,High,2.7877267719635968
1463,NonWildland,2.786105874279223
1934,Moderate,2.785524569738108
409,Moderate,2.783806217764655
2140,NonWildland,2.782407319019001
1727,NonWildland,2.7807468167124236
1834,Moderate,2.779889619661762
1834,Very High,2.775460387553297
1094,High,2.773851118486372
1878,NonWildland,2.7710496779627065
458,NonWildland,2.770777766068477
152,High,2.7702364972472973
2134,NonWildland,2.770209954760592
1262,Very High,2.7668691587769936
1962,High,2.766799376614938
1941,NonWildland,2.7663642297931785
155,Moderate,2.765175426721528
153,High,2.76378635978398
655,High,2.761675236765571
857,Moderate,2.7600270438707577
2054,High,2.759091903746371
892,High,2.7587434755143847
842,NonWildland,2.757629269075909
1863,Moderate,2.755500762883692
562,High,2.7553917537453647
268,NonWildland,2.7496022145332972
1958,High,2.7473023992614674
1023,High,2.7466404457966878
748,NonWildland,2.7435988609610864
944,NonWildland,2.7422429337890497
669,High,2.7394913708454474
1036,NonWildland,2.7385569345804246
1246,Moderate,2.7343763557118916
19,Very High,2.7333967007248003
1073,Moderate,2.731924492476689
1283,NonWildland,2.729252134974788
14,Moderate,2.7290284871557753
1031,NonWildland,2.728365050286841
708,Moderate,2.728301581763999
559,Moderate,2.7281168617647307
1301,Very High,2.724628665189456
2097,Moderate,2.7241916264775052
559,Moderate,2.7212324433867634
287,Very High,2.716903868610684
972,Moderate,2.7147030013242226
2011,Very High,2.7132209263905973
165,High,2.710640531215644
633,NonWildland,2.709855763049859
1101,High,2.708606211232481
910,Very High,2.7078447331806834
997,High,2.70674687240767
646,Moderate,2.7064274217414654
593,Very High,2.7056219143571716
1557,High,2.7021151931990097
1209,Very High,2.702009703867872
2004,High,2.700683346168277
2052,High,2.6990001885667803
986,Very High,2.697376952628144
1539,NonWildland,2.6910742687987446
1073,High,2.6878455097306064
935,Very High,2.6850925023738372
766,High,2.6850620177515028
521,High,2.6843691984464253
2098,Moderate,2.6837340048521616
558,NonWildland,2.683595095929816
1258,High,2.6818824709528073
1545,High,2.6806882500145104
1623,High,2.6805808561354296
1012,Very High,2.6785880687818153
1798,NonWildland,2.678512673314917
1101,Very High,2.6782651611020425
2053,High,2.6761938302295682
287,Moderate,2.6689071606250065
1623,Very High,2.663469343338137
1055,NonWildland,2.6633279618479833
248,High,2.6617008067451553
1992,Moderate,2.660988493606187
1810,Very High,2.659689038123921
1953,NonWildland,2.6582526583572967
415,High,2.657211419431192
1354,Very High,2.652651451510806
1204,NonWildland,2.6493783573871132
367,NonWildland,2.649151636669747
1542,High,2.6463431906166037
455,High,2.6409154355194
1583,NonWildland,2.6408190364414503
851,Moderate,2.639257439615262
625,NonWildland,2.638928331944931
464,High,2.637136866642552
1022,NonWildland,2.6356829551616276
525,High,2.6351128496677036
331,Very High,2.63463729918086
2051,Moderate,2.6337370177815265
454,NonWildland,2.62723548546564
1718,High,2.6270780754345515
1239,High,2.626514300602707
1129,Very High,2.623466335247364
2161,NonWildland,2.6228886214898894
1402,High,2.620315155247695
590,NonWildland,2.6202142130074293
564,Moderate,2.62018683666337
84,NonWildland,2.6158582858919575
206,NonWildland,2.612371197068514
432,NonWildland,2.610438427245023
1325,Moderate,2.6089467423769594
1029,Moderate,2.606979991349418
941,High,2.606493443651075
2144,Moderate,2.603431115752008
823,Moderate,2.60239109759724
959,Moderate,2.5984151883667335
1320,Very High,2.597999541473336
1453,Very High,2.5974542990547818
1324,Very High,2.5971151320393697
1945,Moderate,2.5954630857623995
160,NonWildland,2.594129090149841
1789,High,2.593486324280323
221,High,2.592441595303246
1946,Moderate,2.5874621422876314
1723,NonWildland,2.584881966741684
1203,NonWildland,2.5827961092236538
2004,NonWildland,2.5814625751538496
1589,Very High,2.5784641466744223
1449,Moderate,2.5776725946443246
296,Very High,2.577319150132751
290,High,2.5772393915894503
1247,NonWildland,2.5770311374250867
2015,Moderate,2.5762939526422244
1735,Moderate,2.5744581807749745
585,High,2.573766029935962
178,NonWildland,2.5707399678258818
1048,Very High,2.5671498008351836
280,NonWildland,2.5659982721050474
513,Moderate,2.5651571249158716
1101,Moderate,2.557682282303686
1600,Very High,2.5574025000774063
831,High,2.5549834870771866
1701,Moderate,2.551948035914988
2028,High,2.5477802037298085
1927,Very High,2.5467017243495857
817,High,2.5462261158006934
1385,NonWildland,2.54622517149169
1110,High,2.5446910751665546
1272,Moderate,2.543517469185142
941,Moderate,2.5418503943528106
1453,Very High,2.5415066631604017
629,High,2.541068693964899
531,NonWildland,2.5403018900113747
2018,High,2.5375667464236096
1281,NonWildland,2.5374611503875193
320,Very High,2.5319753430534258
2111,Moderate,2.5314321199463325
1326,High,2.5304218292444256
32,Moderate,2.529512874651748
1068,Moderate,2.528520224138595
1356,Very High,2.5236490893477104
1400,Moderate,2.5221461663144917
2110,Moderate,2.521488574466916
162,Very High,2.519403158317357
1431,NonWildland,2.517565995219078
158,High,2.51622872842926
1994,Moderate,2.515905795722185
1190,Moderate,2.514314719905528
2150,Moderate,2.5109303523345052
2155,Moderate,2.508963841651873
19,High,2.508209276294605
1147,Moderate,2.504907357857159
1258,High,2.503634859312673
1418,Very High,2.5025501007218636
1820,High,2.502182474958248
297,NonWildland,2.501642691517057
521,Moderate,2.4943191475036692
1047,NonWildland,2.494315544683357
1972,Moderate,2.492790992351874
784,Very High,2.4908780221399747
2043,Very High,2.490609292606345
556,Very High,2.489186752604949
1885,Very High,2.488775612239407
1073,High,2.4878133471308557
117,Moderate,2.4778973322640314
1333,NonWildland,2.473843779177065
1439,NonWildland,2.471524666225832
1920,Very High,2.469003218150345
909,Moderate,2.467282973292649
362,NonWildland,2.4672324871485047
1535,Moderate,2.4637573782187006
413,Moderate,2.462871486407907
1809,NonWildland,2.461733928432946
1957,Moderate,2.4601712651553895
2011,Moderate,2.458223313385555
2010,Moderate,2.4573642295015095
1260,Very High,2.456565182780789
1111,High,2.4550315195644115
1720,Very High,2.453576836254177
1405,High,2.4497882893896814
2111,Very High,2.449697239804386
528,High,2.449032987846422
185,Very High,2.448789255204957
152,Very High,2.4485355821892805
1453,Very High,2.4477058838871106
816,High,2.447240939706346
2116,High,2.4417470761456426
1039,High,2.4416607843036493
442,Very High,2.4413324005978967
1287,Moderate,2.4408212314720985
2097,Moderate,2.4403248113360734
2112,High,2.4399519897330157
1449,Very High,2.4389671606377257
667,NonWildland,2.4375915097021883
1779,Very High,2.43745667854087
843,Very High,2.435637871624436
1718,Very High,2.4352427016471148
681,High,2.434392293023851
884,Moderate,2.432309485224877
1007,Moderate,2.432288953602982
1424,NonWildland,2.430985121781183
1863,Very High,2.427997440309552
868,High,2.4268843619405662
1370,High,2.424766720710564
568,Moderate,2.424295761322003
539,Moderate,2.4225154387050885
1711,High,2.4220324758939813
777,NonWildland,2.4220009221996834
1556,High,2.419516388027324
90,Moderate,2.4191586533811416
1464,NonWildland,2.4188027597048163
1338,Very High,2.417394757512781
85,NonWildland,2.416857583580402
1265,High,2.4150787599208834
584,NonWildland,2.4142740328851264
136,NonWildland,2.414266370727507
20,High,2.4089314935132915
315,NonWildland,2.408584378499931
2037,Very High,2.4067119398773733
50,Moderate,2.4030957714772803
1294,NonWildland,2.402812168183846
1340,Moderate,2.4022672517113626
1390,NonWildland,2.3979886856256583
1584,High,2.3936559809968148
52,NonWildland,2.3930927200161833
1120,Moderate,2.3925552072387686
1326,NonWildland,2.392048005204137
1177,Very High,2.390243034366575
1449,High,2.38918270059095
2098,Moderate,2.3864237021865633
941,Moderate,2.385749444195874
1146,Very High,2.384917113597854
996,Very High,2.382562327402937
324,Very High,2.378559370794337
721,High,2.378516342087568
2112,High,2.3775247125455863
166,NonWildland,2.3754043335172974
1385,Moderate,2.3747941575119667
738,Moderate,2.368625038888318
612,NonWildland,2.368512699387373
1972,High,2.366907780463307
671,High,2.360632246676195
1063,NonWildland,2.360298128321551
671,Moderate,2.359629954860036
2144,Moderate,2.359144471824658
1921,Very High,2.357878666839872
75,Very High,2.3554219672957566
1492,Very High,2.3542797735339835
2097,NonWildland,2.3539987897590247
757,Very High,2.353549297555439
947,Moderate,2.353139135419843
2026,Moderate,2.3519662876262846
